State,County,Winning Party,Dem. Candidate (1982),Dem. Votes,Dem. %,Rep. Candidate (1982),Rep. Votes,Rep. %,Highest Other (1982),Other Votes,Other %,Year
MN,BENTON,D,"Klobuchar, Amy",11542,61.3,"Bills, Kurt",6267,33.3,"Williams, Stephen",624,3.3,2012
MN,BIG STONE,D,"Klobuchar, Amy",1818,66.6,"Bills, Kurt",788,28.9,"Williams, Stephen",92,3.4,2012
MN,BLUE EARTH,D,"Klobuchar, Amy",21289,65.3,"Bills, Kurt",9338,28.6,"Williams, Stephen",1119,3.4,2012
MN,BROWN,D,"Klobuchar, Amy",8149,60,"Bills, Kurt",4803,35.4,"Williams, Stephen",420,3.1,2012
MN,CARLTON,D,"Klobuchar, Amy",13054,72.6,"Bills, Kurt",4290,23.9,"Williams, Stephen",406,2.3,2012
MN,CARVER,D,"Klobuchar, Amy",28205,55,"Bills, Kurt",21378,41.7,"Williams, Stephen",1094,2.1,2012
MN,CASS,D,"Klobuchar, Amy",8996,57.5,"Bills, Kurt",5930,37.9,"Williams, Stephen",474,3,2012
MN,CHIPPEWA,D,"Klobuchar, Amy",4176,69,"Bills, Kurt",1592,26.3,"Williams, Stephen",183,3,2012
MN,CHISAGO,D,"Klobuchar, Amy",16758,59.1,"Bills, Kurt",10371,36.6,"Williams, Stephen",766,2.7,2012
MN,CLAY,D,"Klobuchar, Amy",18607,67,"Bills, Kurt",8064,29,"Williams, Stephen",753,2.7,2012
MN,CLEARWATER,D,"Klobuchar, Amy",2172,53.2,"Bills, Kurt",1709,41.9,"Williams, Stephen",127,3.1,2012
MN,COOK,D,"Klobuchar, Amy",2263,70.8,"Bills, Kurt",820,25.6,"Williams, Stephen",76,2.4,2012
MN,COTTONWOOD,D,"Klobuchar, Amy",3457,60.2,"Bills, Kurt",1985,34.6,"Williams, Stephen",204,3.6,2012
MN,CROW WING,D,"Klobuchar, Amy",19568,58,"Bills, Kurt",12467,36.9,"Williams, Stephen",1137,3.4,2012
MN,DAKOTA,D,"Klobuchar, Amy",139161,62,"Bills, Kurt",77031,34.3,"Williams, Stephen",5223,2.3,2012
MN,DODGE,D,"Klobuchar, Amy",5926,59,"Bills, Kurt",3627,36.1,"Williams, Stephen",326,3.2,2012
MN,DOUGLAS,D,"Klobuchar, Amy",12199,59.9,"Bills, Kurt",7233,35.5,"Williams, Stephen",646,3.2,2012
MN,FARIBAULT,D,"Klobuchar, Amy",4788,63.7,"Bills, Kurt",2377,31.6,"Williams, Stephen",220,2.9,2012
MN,FILLMORE,D,"Klobuchar, Amy",6810,64.7,"Bills, Kurt",3100,29.5,"Williams, Stephen",301,2.9,2012
MN,FREEBORN,D,"Klobuchar, Amy",11107,68.4,"Bills, Kurt",4406,27.1,"Williams, Stephen",475,2.9,2012
MN,GOODHUE,D,"Klobuchar, Amy",15777,62.5,"Bills, Kurt",8277,32.8,"Williams, Stephen",771,3.1,2012
MN,GRANT,D,"Klobuchar, Amy",2222,64.9,"Bills, Kurt",1036,30.3,"Williams, Stephen",117,3.4,2012
MN,HENNEPIN,D,"Klobuchar, Amy",469119,71.2,"Bills, Kurt",165612,25.1,"Williams, Stephen",13528,2.1,2012
MN,HOUSTON,D,"Klobuchar, Amy",5174,51.8,"Bills, Kurt",3909,39.1,"Williams, Stephen",368,3.7,2012
MN,HUBBARD,D,"Klobuchar, Amy",6353,56.8,"Bills, Kurt",4311,38.6,"Williams, Stephen",340,3,2012
MN,ISANTI,D,"Klobuchar, Amy",11131,57.1,"Bills, Kurt",7438,38.1,"Williams, Stephen",594,3,2012
MN,ITASCA,D,"Klobuchar, Amy",15382,66.4,"Bills, Kurt",6967,30.1,"Williams, Stephen",556,2.4,2012
MN,JACKSON,D,"Klobuchar, Amy",3157,59.7,"Bills, Kurt",1802,34.1,"Williams, Stephen",216,4.1,2012
MN,KANABEC,D,"Klobuchar, Amy",4819,61.2,"Bills, Kurt",2697,34.3,"Williams, Stephen",200,2.5,2012
MN,KANDIYOHI,D,"Klobuchar, Amy",13033,62.5,"Bills, Kurt",6990,33.5,"Williams, Stephen",561,2.7,2012
MN,KITTSON,D,"Klobuchar, Amy",1674,70.5,"Bills, Kurt",625,26.3,"Williams, Stephen",52,2.2,2012
MN,KOOCHICHING,D,"Klobuchar, Amy",4315,69,"Bills, Kurt",1704,27.2,"Williams, Stephen",145,2.3,2012
MN,LAC QUI PARLE,D,"Klobuchar, Amy",2674,68.7,"Bills, Kurt",1035,26.6,"Williams, Stephen",142,3.6,2012
MN,LAKE,D,"Klobuchar, Amy",4678,70.7,"Bills, Kurt",1702,25.7,"Williams, Stephen",124,1.9,2012
MN,LAKE OF THE WOODS,D,"Klobuchar, Amy",1218,56.3,"Bills, Kurt",839,38.8,"Williams, Stephen",82,3.8,2012
MN,LE SUEUR,D,"Klobuchar, Amy",9144,63.7,"Bills, Kurt",4489,31.3,"Williams, Stephen",424,3,2012
MN,LINCOLN,D,"Klobuchar, Amy",1712,56.8,"Bills, Kurt",1112,36.9,"Williams, Stephen",137,4.5,2012
MN,LYON,D,"Klobuchar, Amy",7320,60.8,"Bills, Kurt",4085,33.9,"Williams, Stephen",442,3.7,2012
MN,MAHNOMEN,D,"Klobuchar, Amy",1483,69.8,"Bills, Kurt",531,25,"Williams, Stephen",65,3.1,2012
MN,MARSHALL,D,"Klobuchar, Amy",2973,64.8,"Bills, Kurt",1448,31.6,"Williams, Stephen",121,2.6,2012
MN,MARTIN,D,"Klobuchar, Amy",6167,57.8,"Bills, Kurt",3924,36.8,"Williams, Stephen",350,3.3,2012
MN,MCLEOD,D,"Klobuchar, Amy",10553,58.3,"Bills, Kurt",6617,36.5,"Williams, Stephen",618,3.4,2012
MN,MEEKER,D,"Klobuchar, Amy",7111,59.4,"Bills, Kurt",4224,35.3,"Williams, Stephen",428,3.6,2012
MN,MILLE LACS,D,"Klobuchar, Amy",7737,61.2,"Bills, Kurt",4234,33.5,"Williams, Stephen",390,3.1,2012
MN,MORRISON,D,"Klobuchar, Amy",9233,57.3,"Bills, Kurt",6027,37.4,"Williams, Stephen",561,3.5,2012
MN,MOWER,D,"Klobuchar, Amy",12475,69.5,"Bills, Kurt",4443,24.7,"Williams, Stephen",599,3.3,2012
MN,MURRAY,D,"Klobuchar, Amy",2674,57.5,"Bills, Kurt",1715,36.9,"Williams, Stephen",187,4,2012
MN,NICOLLET,D,"Klobuchar, Amy",11968,67.5,"Bills, Kurt",4912,27.7,"Williams, Stephen",504,2.8,2012
MN,NOBLES,D,"Klobuchar, Amy",4587,56.1,"Bills, Kurt",3024,37,"Williams, Stephen",382,4.7,2012
MN,NORMAN,D,"Klobuchar, Amy",2262,72.4,"Bills, Kurt",749,24,"Williams, Stephen",76,2.4,2012
MN,OLMSTED,D,"Klobuchar, Amy",46067,61.2,"Bills, Kurt",25721,34.2,"Williams, Stephen",2097,2.8,2012
MN,OTTER TAIL,D,"Klobuchar, Amy",16542,53.5,"Bills, Kurt",12931,41.8,"Williams, Stephen",996,3.2,2012
MN,PENNINGTON,D,"Klobuchar, Amy",4098,64.6,"Bills, Kurt",1956,30.8,"Williams, Stephen",175,2.8,2012
MN,PINE,D,"Klobuchar, Amy",8449,62.8,"Bills, Kurt",4269,31.7,"Williams, Stephen",405,3,2012
MN,PIPESTONE,R,"Klobuchar, Amy",1981,44.2,"Bills, Kurt",2228,49.7,"Williams, Stephen",184,4.1,2012
MN,POLK,D,"Klobuchar, Amy",8975,63.4,"Bills, Kurt",4555,32.2,"Williams, Stephen",401,2.8,2012
MN,POPE,D,"Klobuchar, Amy",4005,65.6,"Bills, Kurt",1831,30,"Williams, Stephen",185,3,2012
MN,RAMSEY,D,"Klobuchar, Amy",196972,73.5,"Bills, Kurt",58824,22,"Williams, Stephen",6826,2.5,2012
MN,RED LAKE,D,"Klobuchar, Amy",1306,67.8,"Bills, Kurt",527,27.4,"Williams, Stephen",62,3.2,2012
MN,REDWOOD,D,"Klobuchar, Amy",4494,59.1,"Bills, Kurt",2741,36,"Williams, Stephen",244,3.2,2012
MN,RENVILLE,D,"Klobuchar, Amy",4996,66,"Bills, Kurt",2215,29.2,"Williams, Stephen",233,3.1,2012
MN,RICE,D,"Klobuchar, Amy",20657,66.7,"Bills, Kurt",8943,28.9,"Williams, Stephen",831,2.7,2012
MN,ROCK,R,"Klobuchar, Amy",2148,45.8,"Bills, Kurt",2245,47.9,"Williams, Stephen",210,4.5,2012
MN,ROSEAU,D,"Klobuchar, Amy",4009,55.8,"Bills, Kurt",2835,39.5,"Williams, Stephen",232,3.2,2012
MN,SCOTT,D,"Klobuchar, Amy",39072,56.7,"Bills, Kurt",26941,39.1,"Williams, Stephen",1910,2.8,2012
MN,SHERBURNE,D,"Klobuchar, Amy",25020,55.3,"Bills, Kurt",18290,40.4,"Williams, Stephen",1240,2.7,2012
MN,SIBLEY,D,"Klobuchar, Amy",4603,60.2,"Bills, Kurt",2667,34.9,"Williams, Stephen",247,3.2,2012
MN,ST. LOUIS,D,"Klobuchar, Amy",82504,73.8,"Bills, Kurt",25684,23,"Williams, Stephen",2187,2,2012
MN,STEARNS,D,"Klobuchar, Amy",46312,61.4,"Bills, Kurt",25373,33.6,"Williams, Stephen",2394,3.2,2012
MN,STEELE,D,"Klobuchar, Amy",11781,63.6,"Bills, Kurt",5716,30.9,"Williams, Stephen",643,3.5,2012
MN,STEVENS,D,"Klobuchar, Amy",3456,62.9,"Bills, Kurt",1820,33.1,"Williams, Stephen",138,2.5,2012
MN,SWIFT,D,"Klobuchar, Amy",3497,69.9,"Bills, Kurt",1285,25.7,"Williams, Stephen",147,2.9,2012
MN,TODD,D,"Klobuchar, Amy",6796,59.2,"Bills, Kurt",4139,36.1,"Williams, Stephen",359,3.1,2012
MN,TRAVERSE,D,"Klobuchar, Amy",1222,67.8,"Bills, Kurt",505,28,"Williams, Stephen",52,2.9,2012
MN,WABASHA,D,"Klobuchar, Amy",7142,62.6,"Bills, Kurt",3705,32.5,"Williams, Stephen",356,3.1,2012
MN,WADENA,D,"Klobuchar, Amy",3541,53.8,"Bills, Kurt",2753,41.8,"Williams, Stephen",183,2.8,2012
MN,WASECA,D,"Klobuchar, Amy",6063,63.5,"Bills, Kurt",2988,31.3,"Williams, Stephen",316,3.3,2012
MN,WASHINGTON,D,"Klobuchar, Amy",88581,64,"Bills, Kurt",45135,32.6,"Williams, Stephen",3103,2.2,2012
MN,WATONWAN,D,"Klobuchar, Amy",3373,67.6,"Bills, Kurt",1388,27.8,"Williams, Stephen",137,2.7,2012
MN,WILKIN,D,"Klobuchar, Amy",1881,60.1,"Bills, Kurt",1114,35.6,"Williams, Stephen",86,2.7,2012
MN,WINONA,D,"Klobuchar, Amy",15463,60.3,"Bills, Kurt",8360,32.6,"Williams, Stephen",1007,3.9,2012
MN,WRIGHT,D,"Klobuchar, Amy",36038,54.6,"Bills, Kurt",27072,41,"Williams, Stephen",1851,2.8,2012
MN,YELLOW MEDICINE,D,"Klobuchar, Amy",3540,66.4,"Bills, Kurt",1558,29.2,"Williams, Stephen",154,2.9,2012
MO,ADAIR,D,"McCaskill, Claire",5457,54.5,"Akin, Todd",4018,40.1,"Dine, Jonathan",545,5.4,2012
MO,ANDREW,D,"McCaskill, Claire",3952,48.1,"Akin, Todd",3664,44.6,"Dine, Jonathan",608,7.4,2012
MO,ATCHISON,R,"McCaskill, Claire",1155,43.4,"Akin, Todd",1340,50.3,"Dine, Jonathan",169,6.3,2012
MO,AUDRAIN,D,"McCaskill, Claire",4640,47.2,"Akin, Todd",4420,45,"Dine, Jonathan",765,7.8,2012
MO,BARRY,R,"McCaskill, Claire",5115,37.6,"Akin, Todd",7319,53.8,"Dine, Jonathan",1170,8.6,2012
MO,BARTON,R,"McCaskill, Claire",1802,31.6,"Akin, Todd",3551,62.3,"Dine, Jonathan",346,6.1,2012
MO,BATES,D,"McCaskill, Claire",3716,48.3,"Akin, Todd",3345,43.5,"Dine, Jonathan",637,8.3,2012
MO,BENTON,R,"McCaskill, Claire",4083,45.1,"Akin, Todd",4277,47.2,"Dine, Jonathan",699,7.7,2012
MO,BOLLINGER,R,"McCaskill, Claire",2098,38.7,"Akin, Todd",3035,55.9,"Dine, Jonathan",292,5.4,2012
MO,BOONE,D,"McCaskill, Claire",46332,59.4,"Akin, Todd",25431,32.6,"Dine, Jonathan",6217,8,2012
MO,BUCHANAN,D,"McCaskill, Claire",20437,58.7,"Akin, Todd",11913,34.2,"Dine, Jonathan",2446,7,2012
MO,BUTLER,R,"McCaskill, Claire",6783,40.6,"Akin, Todd",9079,54.3,"Dine, Jonathan",848,5.1,2012
MO,CALDWELL,R,"McCaskill, Claire",1832,44.3,"Akin, Todd",1880,45.5,"Dine, Jonathan",422,10.2,2012
MO,CALLAWAY,R,"McCaskill, Claire",7968,44.2,"Akin, Todd",8664,48.1,"Dine, Jonathan",1399,7.8,2012
MO,CAMDEN,R,"McCaskill, Claire",9391,43,"Akin, Todd",10883,49.8,"Dine, Jonathan",1579,7.2,2012
MO,CAPE GIRARDEAU,R,"McCaskill, Claire",14390,40.8,"Akin, Todd",18913,53.7,"Dine, Jonathan",1939,5.5,2012
MO,CARROLL,R,"McCaskill, Claire",1906,45.3,"Akin, Todd",1926,45.8,"Dine, Jonathan",376,8.9,2012
MO,CARTER,R,"McCaskill, Claire",1211,43.7,"Akin, Todd",1400,50.5,"Dine, Jonathan",160,5.8,2012
MO,CASS,D,"McCaskill, Claire",22626,46.8,"Akin, Todd",21557,44.6,"Dine, Jonathan",4179,8.6,2012
MO,CEDAR,R,"McCaskill, Claire",2332,39.1,"Akin, Todd",3205,53.7,"Dine, Jonathan",432,7.2,2012
MO,CHARITON,D,"McCaskill, Claire",1856,49.1,"Akin, Todd",1690,44.7,"Dine, Jonathan",234,6.2,2012
MO,CHRISTIAN,R,"McCaskill, Claire",14312,38.2,"Akin, Todd",20383,54.4,"Dine, Jonathan",2774,7.4,2012
MO,CLARK,D,"McCaskill, Claire",1811,56.2,"Akin, Todd",1288,40,"Dine, Jonathan",122,3.8,2012
MO,CLAY,D,"McCaskill, Claire",57654,55.3,"Akin, Todd",37967,36.4,"Dine, Jonathan",8631,8.3,2012
MO,CLINTON,D,"McCaskill, Claire",4777,48.8,"Akin, Todd",4142,42.3,"Dine, Jonathan",870,8.9,2012
MO,COLE,R,"McCaskill, Claire",15394,42.1,"Akin, Todd",18918,51.8,"Dine, Jonathan",2233,6.1,2012
MO,COOPER,R,"McCaskill, Claire",3335,44.9,"Akin, Todd",3494,47.1,"Dine, Jonathan",591,8,2012
MO,CRAWFORD,R,"McCaskill, Claire",4240,44.6,"Akin, Todd",4654,48.9,"Dine, Jonathan",623,6.5,2012
MO,DADE,R,"McCaskill, Claire",1472,38.2,"Akin, Todd",2128,55.2,"Dine, Jonathan",256,6.6,2012
MO,DALLAS,R,"McCaskill, Claire",3072,42.7,"Akin, Todd",3514,48.8,"Dine, Jonathan",610,8.5,2012
MO,DAVIESS,D,"McCaskill, Claire",1654,47.1,"Akin, Todd",1532,43.6,"Dine, Jonathan",327,9.3,2012
MO,DEKALB,R,"McCaskill, Claire",1950,45,"Akin, Todd",2015,46.5,"Dine, Jonathan",364,8.4,2012
MO,DENT,R,"McCaskill, Claire",2558,38.9,"Akin, Todd",3499,53.2,"Dine, Jonathan",518,7.9,2012
MO,DOUGLAS,R,"McCaskill, Claire",2486,38.1,"Akin, Todd",3498,53.6,"Dine, Jonathan",548,8.4,2012
MO,DUNKLIN,D,"McCaskill, Claire",5347,50.7,"Akin, Todd",4806,45.6,"Dine, Jonathan",395,3.7,2012
MO,FRANKLIN,D,"McCaskill, Claire",21826,47.2,"Akin, Todd",21281,46,"Dine, Jonathan",3178,6.9,2012
MO,GASCONADE,R,"McCaskill, Claire",2927,41.7,"Akin, Todd",3603,51.3,"Dine, Jonathan",493,7,2012
MO,GENTRY,D,"McCaskill, Claire",1463,49.3,"Akin, Todd",1235,41.6,"Dine, Jonathan",272,9.2,2012
MO,GREENE,D,"McCaskill, Claire",59979,48.2,"Akin, Todd",55304,44.4,"Dine, Jonathan",9197,7.4,2012
MO,GRUNDY,D,"McCaskill, Claire",2032,46.8,"Akin, Todd",1912,44,"Dine, Jonathan",399,9.2,2012
MO,HARRISON,R,"McCaskill, Claire",1558,43.1,"Akin, Todd",1744,48.2,"Dine, Jonathan",316,8.7,2012
MO,HENRY,D,"McCaskill, Claire",5119,51,"Akin, Todd",4066,40.5,"Dine, Jonathan",844,8.4,2012
MO,HICKORY,D,"McCaskill, Claire",2292,49.4,"Akin, Todd",1982,42.7,"Dine, Jonathan",369,7.9,2012
MO,HOLT,R,"McCaskill, Claire",959,42.1,"Akin, Todd",1169,51.3,"Dine, Jonathan",149,6.5,2012
MO,HOWARD,D,"McCaskill, Claire",2298,47.8,"Akin, Todd",2101,43.7,"Dine, Jonathan",411,8.5,2012
MO,HOWELL,R,"McCaskill, Claire",6692,41.2,"Akin, Todd",8340,51.3,"Dine, Jonathan",1210,7.4,2012
MO,IRON,D,"McCaskill, Claire",2252,56.3,"Akin, Todd",1461,36.5,"Dine, Jonathan",289,7.2,2012
MO,JACKSON,D,"McCaskill, Claire",94193,54.6,"Akin, Todd",65714,38.1,"Dine, Jonathan",12576,7.3,2012
MO,JASPER,R,"McCaskill, Claire",17485,39.1,"Akin, Todd",24563,54.9,"Dine, Jonathan",2713,6.1,2012
MO,JEFFERSON,D,"McCaskill, Claire",51862,53.5,"Akin, Todd",38745,40,"Dine, Jonathan",6316,6.5,2012
MO,JOHNSON,D,"McCaskill, Claire",10197,49.1,"Akin, Todd",8613,41.5,"Dine, Jonathan",1959,9.4,2012
MO,KNOX,D,"McCaskill, Claire",965,49.7,"Akin, Todd",905,46.6,"Dine, Jonathan",72,3.7,2012
MO,LACLEDE,R,"McCaskill, Claire",6273,41.2,"Akin, Todd",7721,50.8,"Dine, Jonathan",1219,8,2012
MO,LAFAYETTE,D,"McCaskill, Claire",7695,49.3,"Akin, Todd",6663,42.7,"Dine, Jonathan",1262,8.1,2012
MO,LAWRENCE,R,"McCaskill, Claire",5830,37.4,"Akin, Todd",8510,54.6,"Dine, Jonathan",1252,8,2012
MO,LEWIS,D,"McCaskill, Claire",2093,49.6,"Akin, Todd",1982,46.9,"Dine, Jonathan",147,3.5,2012
MO,LINCOLN,R,"McCaskill, Claire",10225,45.3,"Akin, Todd",10860,48.1,"Dine, Jonathan",1479,6.6,2012
MO,LINN,D,"McCaskill, Claire",2911,52.8,"Akin, Todd",2170,39.4,"Dine, Jonathan",431,7.8,2012
MO,LIVINGSTON,D,"McCaskill, Claire",2877,48.3,"Akin, Todd",2592,43.5,"Dine, Jonathan",485,8.1,2012
MO,MACON,R,"McCaskill, Claire",3256,46.1,"Akin, Todd",3444,48.7,"Dine, Jonathan",366,5.2,2012
MO,MADISON,D,"McCaskill, Claire",2360,48.1,"Akin, Todd",2242,45.7,"Dine, Jonathan",308,6.3,2012
MO,MARIES,R,"McCaskill, Claire",1870,41.5,"Akin, Todd",2312,51.3,"Dine, Jonathan",327,7.3,2012
MO,MARION,R,"McCaskill, Claire",5281,43.8,"Akin, Todd",6350,52.7,"Dine, Jonathan",429,3.6,2012
MO,MCDONALD,R,"McCaskill, Claire",2644,34,"Akin, Todd",4667,60,"Dine, Jonathan",470,6,2012
MO,MERCER,R,"McCaskill, Claire",664,40.9,"Akin, Todd",813,50,"Dine, Jonathan",148,9.1,2012
MO,MILLER,R,"McCaskill, Claire",3912,36,"Akin, Todd",6084,56,"Dine, Jonathan",865,8,2012
MO,MISSISSIPPI,D,"McCaskill, Claire",2618,53.8,"Akin, Todd",2098,43.1,"Dine, Jonathan",153,3.1,2012
MO,MONITEAU,R,"McCaskill, Claire",2394,37.7,"Akin, Todd",3483,54.8,"Dine, Jonathan",479,7.5,2012
MO,MONROE,R,"McCaskill, Claire",1888,47.2,"Akin, Todd",1917,47.9,"Dine, Jonathan",198,4.9,2012
MO,MONTGOMERY,R,"McCaskill, Claire",2331,44.2,"Akin, Todd",2554,48.5,"Dine, Jonathan",383,7.3,2012
MO,MORGAN,R,"McCaskill, Claire",3773,43.8,"Akin, Todd",4190,48.6,"Dine, Jonathan",650,7.5,2012
MO,NEW MADRID,D,"McCaskill, Claire",3966,55.5,"Akin, Todd",2908,40.7,"Dine, Jonathan",270,3.8,2012
MO,NEWTON,R,"McCaskill, Claire",8933,35.9,"Akin, Todd",14574,58.6,"Dine, Jonathan",1374,5.5,2012
MO,NODAWAY,D,"McCaskill, Claire",4656,52.3,"Akin, Todd",3543,39.8,"Dine, Jonathan",698,7.8,2012
MO,OREGON,R,"McCaskill, Claire",2048,46.5,"Akin, Todd",2095,47.6,"Dine, Jonathan",261,5.9,2012
MO,OSAGE,R,"McCaskill, Claire",2359,34.6,"Akin, Todd",3986,58.5,"Dine, Jonathan",470,6.9,2012
MO,OZARK,R,"McCaskill, Claire",1866,42.4,"Akin, Todd",2202,50,"Dine, Jonathan",338,7.7,2012
MO,PEMISCOT,D,"McCaskill, Claire",3498,56.9,"Akin, Todd",2487,40.5,"Dine, Jonathan",160,2.6,2012
MO,PERRY,R,"McCaskill, Claire",3439,43.8,"Akin, Todd",4012,51.2,"Dine, Jonathan",392,5,2012
MO,PETTIS,D,"McCaskill, Claire",8246,48.7,"Akin, Todd",7196,42.5,"Dine, Jonathan",1500,8.9,2012
MO,PHELPS,R,"McCaskill, Claire",8133,45.3,"Akin, Todd",8579,47.8,"Dine, Jonathan",1252,7,2012
MO,PIKE,D,"McCaskill, Claire",3449,47.3,"Akin, Todd",3381,46.3,"Dine, Jonathan",466,6.4,2012
MO,PLATTE,D,"McCaskill, Claire",23578,52.5,"Akin, Todd",17870,39.8,"Dine, Jonathan",3480,7.7,2012
MO,POLK,R,"McCaskill, Claire",5226,40.4,"Akin, Todd",6789,52.4,"Dine, Jonathan",933,7.2,2012
MO,PULASKI,D,"McCaskill, Claire",6278,47,"Akin, Todd",6094,45.6,"Dine, Jonathan",980,7.3,2012
MO,PUTNAM,R,"McCaskill, Claire",895,39.2,"Akin, Todd",1296,56.8,"Dine, Jonathan",92,4,2012
MO,RALLS,R,"McCaskill, Claire",2248,44.8,"Akin, Todd",2596,51.8,"Dine, Jonathan",171,3.4,2012
MO,RANDOLPH,R,"McCaskill, Claire",4286,43.5,"Akin, Todd",4750,48.2,"Dine, Jonathan",827,8.4,2012
MO,RAY,D,"McCaskill, Claire",5439,52.9,"Akin, Todd",3960,38.5,"Dine, Jonathan",888,8.6,2012
MO,REYNOLDS,D,"McCaskill, Claire",1700,53.7,"Akin, Todd",1247,39.4,"Dine, Jonathan",219,6.9,2012
MO,RIPLEY,R,"McCaskill, Claire",2147,41.3,"Akin, Todd",2771,53.3,"Dine, Jonathan",280,5.4,2012
MO,SALINE,D,"McCaskill, Claire",5143,57.1,"Akin, Todd",3121,34.6,"Dine, Jonathan",748,8.3,2012
MO,SCHUYLER,D,"McCaskill, Claire",985,51.8,"Akin, Todd",793,41.7,"Dine, Jonathan",125,6.6,2012
MO,SCOTLAND,D,"McCaskill, Claire",941,49.1,"Akin, Todd",900,47,"Dine, Jonathan",74,3.9,2012
MO,SCOTT,R,"McCaskill, Claire",7627,45.3,"Akin, Todd",8514,50.5,"Dine, Jonathan",709,4.2,2012
MO,SHANNON,D,"McCaskill, Claire",1935,52.2,"Akin, Todd",1536,41.5,"Dine, Jonathan",233,6.3,2012
MO,SHELBY,R,"McCaskill, Claire",1424,44.2,"Akin, Todd",1667,51.8,"Dine, Jonathan",129,4,2012
MO,ST. CHARLES,D,"McCaskill, Claire",90040,49.1,"Akin, Todd",82319,44.9,"Dine, Jonathan",10924,6,2012
MO,ST. CLAIR,R,"McCaskill, Claire",2101,45.4,"Akin, Todd",2132,46.1,"Dine, Jonathan",390,8.4,2012
MO,ST. FRANCOIS,D,"McCaskill, Claire",11751,52.4,"Akin, Todd",9142,40.8,"Dine, Jonathan",1540,6.9,2012
MO,ST. LOUIS,D,"McCaskill, Claire",335573,64.4,"Akin, Todd",164267,31.5,"Dine, Jonathan",21499,4.1,2012
MO,ST. LOUIS CITY,D,"McCaskill, Claire",123000,86.3,"Akin, Todd",15385,10.8,"Dine, Jonathan",4081,2.9,2012
MO,STE. GENEVIEVE,D,"McCaskill, Claire",4758,59.8,"Akin, Todd",2735,34.4,"Dine, Jonathan",463,5.8,2012
MO,STODDARD,R,"McCaskill, Claire",5328,41.8,"Akin, Todd",6757,53,"Dine, Jonathan",668,5.2,2012
MO,STONE,R,"McCaskill, Claire",5699,36.2,"Akin, Todd",8769,55.7,"Dine, Jonathan",1281,8.1,2012
MO,SULLIVAN,D,"McCaskill, Claire",1309,50.3,"Akin, Todd",1128,43.4,"Dine, Jonathan",163,6.3,2012
MO,TANEY,R,"McCaskill, Claire",7834,36.8,"Akin, Todd",11940,56.1,"Dine, Jonathan",1520,7.1,2012
MO,TEXAS,R,"McCaskill, Claire",4544,42.5,"Akin, Todd",5340,49.9,"Dine, Jonathan",816,7.6,2012
MO,VERNON,R,"McCaskill, Claire",3810,45,"Akin, Todd",4171,49.2,"Dine, Jonathan",492,5.8,2012
MO,WARREN,R,"McCaskill, Claire",6591,45.4,"Akin, Todd",7040,48.5,"Dine, Jonathan",899,6.2,2012
MO,WASHINGTON,D,"McCaskill, Claire",4648,53.5,"Akin, Todd",3486,40.1,"Dine, Jonathan",561,6.5,2012
MO,WAYNE,D,"McCaskill, Claire",2697,47.5,"Akin, Todd",2693,47.5,"Dine, Jonathan",282,5,2012
MO,WEBSTER,R,"McCaskill, Claire",6363,41.6,"Akin, Todd",7739,50.6,"Dine, Jonathan",1200,7.8,2012
MO,WORTH,D,"McCaskill, Claire",515,49.4,"Akin, Todd",449,43.1,"Dine, Jonathan",78,7.5,2012
MO,WRIGHT,R,"McCaskill, Claire",2883,36.6,"Akin, Todd",4402,55.9,"Dine, Jonathan",590,7.5,2012
MS,ADAMS,D,"Gore, Albert",8207,56.5,"Wicker, Roger",6052,41.7,"Cramer, Thomas",135,0.9,2012
MS,ALCORN,R,"Gore, Albert",3722,25.8,"Wicker, Roger",10417,72.1,"Cramer, Thomas",175,1.2,2012
MS,AMITE,R,"Gore, Albert",2959,39.7,"Wicker, Roger",4315,57.8,"Cramer, Thomas",82,1.1,2012
MS,ATTALA,R,"Gore, Albert",3492,40.2,"Wicker, Roger",5037,58,"Cramer, Thomas",98,1.1,2012
MS,BENTON,R,"Gore, Albert",1866,47,"Wicker, Roger",2010,50.6,"Cramer, Thomas",46,1.2,2012
MS,BOLIVAR,D,"Gore, Albert",8277,60.5,"Wicker, Roger",4939,36.1,"Cramer, Thomas",272,2,2012
MS,CALHOUN,R,"Gore, Albert",2216,31.9,"Wicker, Roger",4626,66.5,"Cramer, Thomas",61,0.9,2012
MS,CARROLL,R,"Gore, Albert",1738,30.3,"Wicker, Roger",3881,67.8,"Cramer, Thomas",63,1.1,2012
MS,CHICKASAW,R,"Gore, Albert",3935,47.4,"Wicker, Roger",4223,50.9,"Cramer, Thomas",82,1,2012
MS,CHOCTAW,R,"Gore, Albert",1237,29.8,"Wicker, Roger",2835,68.3,"Cramer, Thomas",42,1,2012
MS,CLAIBORNE,D,"Gore, Albert",4129,80.7,"Wicker, Roger",843,16.5,"Cramer, Thomas",56,1.1,2012
MS,CLARKE,R,"Gore, Albert",2727,34.1,"Wicker, Roger",4996,62.4,"Cramer, Thomas",132,1.6,2012
MS,CLAY,D,"Gore, Albert",6067,56.1,"Wicker, Roger",4579,42.3,"Cramer, Thomas",92,0.9,2012
MS,COAHOMA,D,"Gore, Albert",6807,69.7,"Wicker, Roger",2769,28.4,"Cramer, Thomas",91,0.9,2012
