govid,year,fips,county.x,state,seats_total,seats_dem,seats_rep,source,seats_oth,elecdate,demshare_council,abb,seats_tot,partisan_prop,duplicate,demshare_council2,dem_control,govid_state,govid_county,county.y,fips_state,fips_county,interpolation_gap,population_actual,population_est
44084,1990,48167,Galveston,Texas,5,5,0,CW_newspapers,NA,NA,1,Texas,5,1,FALSE,1,1,44,84,GALVESTON,48,167,4,217399,217399
44084,1991,48167,Galveston,Texas,5,5,0,CW_newspapers,NA,NA,1,Texas,5,1,FALSE,1,1,44,84,GALVESTON,48,167,NA,NA,220070.25
44084,1992,48167,Galveston,Texas,5,5,0,CW_newspapers,NA,NA,1,Texas,5,1,FALSE,1,1,44,84,GALVESTON,48,167,NA,NA,222741.5
44084,1993,48167,Galveston,Texas,5,5,0,CW_newspapers,NA,NA,1,Texas,5,1,FALSE,1,1,44,84,GALVESTON,48,167,NA,NA,225412.75
44084,1994,48167,Galveston,Texas,5,5,0,CW_newspapers,NA,NA,1,Texas,5,1,FALSE,1,1,44,84,GALVESTON,48,167,2,228084,228084
44084,1995,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,NA,NA,234368.5
44084,1996,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,2,240653,240653
44084,1997,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,NA,NA,243104.5
44084,1998,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,2,245556,245556
44084,1999,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,NA,NA,247857
44084,2000,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,2,250158,250158
44084,2001,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,NA,NA,255688.5
44084,2002,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,3,261219,261219
44084,2003,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,NA,NA,266667
44084,2004,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,NA,NA,272115
44084,2005,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,1,277563,277563
44084,2006,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,1,283551,283551
44084,2007,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,3,283987,283987
44084,2008,48167,Galveston,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,NA,NA,286427.6667
44084,2009,48167,Galveston,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,NA,NA,288868.3333
44084,2010,48167,Galveston,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,84,GALVESTON,48,167,6,291309,291309
44084,2011,48167,Galveston,Texas,5,2,3,RP,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,84,GALVESTON,48,167,NA,NA,297662.6667
44084,2012,48167,Galveston,Texas,5,2,3,RP,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,84,GALVESTON,48,167,NA,NA,304016.3333
44084,2013,48167,Galveston,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,84,GALVESTON,48,167,NA,NA,310370
44084,2014,48167,Galveston,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,84,GALVESTON,48,167,NA,NA,316723.6667
44084,2015,48167,Galveston,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,84,GALVESTON,48,167,NA,NA,323077.3333
44084,2016,48167,Galveston,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,84,GALVESTON,48,167,NA,329431,329431
44091,2007,48181,Grayson,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,91,GRAYSON,48,181,3,118675,118675
44091,2008,48181,Grayson,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,91,GRAYSON,48,181,NA,NA,119409
44091,2009,48181,Grayson,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,91,GRAYSON,48,181,NA,NA,120143
44091,2010,48181,Grayson,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,91,GRAYSON,48,181,6,120877,120877
44091,2011,48181,Grayson,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,91,GRAYSON,48,181,NA,NA,122103.3333
44091,2012,48181,Grayson,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,91,GRAYSON,48,181,NA,NA,123329.6667
44091,2013,48181,Grayson,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,91,GRAYSON,48,181,NA,NA,124556
44091,2014,48181,Grayson,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,91,GRAYSON,48,181,NA,NA,125782.3333
44092,2015,48183,Gregg,Texas,3,1,2,RP,0,NA,0.333333333,TX,3,1,FALSE,0.333333333,0,44,92,GREGG,48,183,NA,NA,123409.1667
44092,2016,48183,Gregg,Texas,3,1,2,RP,0,NA,0.333333333,TX,3,1,FALSE,0.333333333,0,44,92,GREGG,48,183,NA,123745,123745
44094,2015,48187,Guadalupe,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,94,GUADALUPE,48,187,NA,NA,151309.6667
44094,2016,48187,Guadalupe,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,94,GUADALUPE,48,187,NA,155265,155265
44101,1985,48201,Harris County,TX,5,3,2,CW_newspapers,NA,NA,0.6,TX,5,1,FALSE,0.6,1,44,101,HARRIS,48,201,1,2747341,2747341
44101,1986,48201,Harris County,TX,5,3,2,CW_newspapers,NA,NA,0.6,TX,5,1,FALSE,0.6,1,44,101,HARRIS,48,201,2,2798298,2798298
44101,1987,48201,Harris County,TX,5,3,2,CW_newspapers,NA,NA,0.6,TX,5,1,FALSE,0.6,1,44,101,HARRIS,48,201,NA,NA,2792499
44101,1988,48201,Harris County,TX,5,3,2,CW_newspapers,NA,NA,0.6,TX,5,1,FALSE,0.6,1,44,101,HARRIS,48,201,2,2786700,2786700
44101,1989,48201,Harris County,TX,5,3,2,CW_newspapers,NA,NA,0.6,TX,5,1,FALSE,0.6,1,44,101,HARRIS,48,201,NA,NA,2802449.5
44101,1990,48201,Harris County,TX,5,3,2,CW_newspapers,NA,NA,0.6,TX,5,1,FALSE,0.6,1,44,101,HARRIS,48,201,4,2818199,2818199
44101,1991,48201,Harris County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,2874947.5
44101,1992,48201,Harris County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,2931696
44101,1993,48201,Harris County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,2988444.5
44101,1994,48201,Harris County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,2,3045193,3045193
44101,1995,48201,Harris County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,3086079.5
44101,1996,48201,Harris County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,2,3126966,3126966
44101,1997,48201,Harris County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,3166514.5
44101,1998,48201,Harris County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,2,3206063,3206063
44101,1999,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,3303320.5
44101,2000,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,2,3400578,3400578
44101,2001,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,3478816.5
44101,2002,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,3,3557055,3557055
44101,2003,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,3602386.667
44101,2004,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,3647718.333
44101,2005,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,1,3693050,3693050
44101,2006,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,1,3886207,3886207
44101,2007,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,3,3935855,3935855
44101,2008,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,3988056.333
44101,2009,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,NA,NA,4040257.667
44101,2010,48201,Harris County,TX,5,2,3,OC,0,NA,0.4,TX,5,1,FALSE,0.4,0,44,101,HARRIS,48,201,6,4092459,4092459
44101,2011,48201,Harris County,TX,5,1,4,OC,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,101,HARRIS,48,201,NA,NA,4175370.5
44101,2012,48201,Harris County,TX,5,1,4,OC,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,101,HARRIS,48,201,NA,NA,4258282
44101,2013,48201,Harris County,TX,5,1,4,OC,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,101,HARRIS,48,201,NA,NA,4341193.5
44101,2014,48201,Harris County,TX,5,1,4,OC,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,101,HARRIS,48,201,NA,NA,4424105
44105,1985,48209,Hays County,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,105,HAYS,48,209,NA,NA,57346.5
44105,1986,48209,Hays County,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,105,HAYS,48,209,4,60697,60697
44105,1987,48209,Hays County,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,105,HAYS,48,209,NA,NA,61926.25
44105,1988,48209,Hays County,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,105,HAYS,48,209,NA,NA,63155.5
44105,1989,48209,Hays County,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,105,HAYS,48,209,NA,NA,64384.75
44105,1990,48209,Hays County,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,105,HAYS,48,209,6,65614,65614
44105,1991,48209,Hays County,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,105,HAYS,48,209,NA,NA,68302.33333
44105,1992,48209,Hays County,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,105,HAYS,48,209,NA,NA,70990.66667
44105,1993,48209,Hays County,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,105,HAYS,48,209,NA,NA,73679
44105,1994,48209,Hays County,Texas,5,4,1,CW_newspapers,NA,NA,0.8,Texas,5,1,FALSE,0.8,1,44,105,HAYS,48,209,NA,NA,76367.33333
44105,1995,48209,Hays County,Texas,5,3,2,CW_newspapers,NA,NA,0.6,Texas,5,1,FALSE,0.6,1,44,105,HAYS,48,209,NA,NA,79055.66667
44105,1996,48209,Hays County,Texas,5,3,2,CW_newspapers,NA,NA,0.6,Texas,5,1,FALSE,0.6,1,44,105,HAYS,48,209,4,81744,81744
44105,1997,48209,Hays County,Texas,5,3,3,CW_newspapers,NA,NA,0.6,Texas,5,1.2,FALSE,0.5,NA,44,105,HAYS,48,209,NA,NA,85705.25
44105,1998,48209,Hays County,Texas,5,3,2,CW_newspapers,NA,NA,0.6,Texas,5,1,FALSE,0.6,1,44,105,HAYS,48,209,NA,NA,89666.5
44105,1999,48209,Hays County,Texas,5,1,4,CW_newspapers,NA,NA,0.2,Texas,5,1,FALSE,0.2,0,44,105,HAYS,48,209,NA,NA,93627.75
44105,2000,48209,Hays County,Texas,5,1,4,CW_newspapers,NA,NA,0.2,Texas,5,1,FALSE,0.2,0,44,105,HAYS,48,209,2,97589,97589
44105,2001,48209,Hays County,Texas,5,1,4,CW_newspapers,NA,NA,0.2,Texas,5,1,FALSE,0.2,0,44,105,HAYS,48,209,NA,NA,103579.5
44105,2002,48209,Hays County,Texas,5,1,4,CW_newspapers,NA,NA,0.2,Texas,5,1,FALSE,0.2,0,44,105,HAYS,48,209,3,109570,109570
44105,2003,48209,Hays,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,105,HAYS,48,209,NA,NA,114524
44105,2004,48209,Hays,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,105,HAYS,48,209,NA,NA,119478
44105,2005,48209,Hays,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,105,HAYS,48,209,1,124432,124432
44105,2006,48209,Hays,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,105,HAYS,48,209,1,130325,130325
44105,2007,48209,Hays,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,105,HAYS,48,209,3,141480,141480
44105,2008,48209,Hays,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,105,HAYS,48,209,NA,NA,146689
44105,2009,48209,Hays,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,105,HAYS,48,209,NA,NA,151898
44105,2010,48209,Hays,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,105,HAYS,48,209,6,157107,157107
44105,2011,48209,Hays,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,105,HAYS,48,209,NA,NA,165000.8333
44105,2012,48209,Hays,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,105,HAYS,48,209,NA,NA,172894.6667
44105,2013,48209,Hays,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,105,HAYS,48,209,NA,NA,180788.5
44105,2014,48209,Hays,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,105,HAYS,48,209,NA,NA,188682.3333
44105,2015,48209,Hays,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,105,HAYS,48,209,NA,NA,196576.1667
44105,2016,48209,Hays,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,105,HAYS,48,209,NA,204470,204470
44123,2001,48245,Jefferson,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,123,JEFFERSON,48,245,NA,NA,250470.5
44123,2002,48245,Jefferson,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,123,JEFFERSON,48,245,3,248890,248890
44123,2003,48245,Jefferson,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,123,JEFFERSON,48,245,NA,NA,248450.3333
44123,2004,48245,Jefferson,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,123,JEFFERSON,48,245,NA,NA,248010.6667
44123,2005,48245,Jefferson,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,123,JEFFERSON,48,245,1,247571,247571
44123,2006,48245,Jefferson,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,123,JEFFERSON,48,245,1,243914,243914
44123,2007,48245,Jefferson,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,123,JEFFERSON,48,245,3,241975,241975
44123,2008,48245,Jefferson,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,123,JEFFERSON,48,245,NA,NA,245407.6667
44123,2009,48245,Jefferson,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,123,JEFFERSON,48,245,NA,NA,248840.3333
44123,2010,48245,Jefferson,Texas,5,4,1,RP,0,NA,0.8,TX,5,1,FALSE,0.8,1,44,123,JEFFERSON,48,245,6,252273,252273
44152,2003,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,NA,NA,249144
44152,2004,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,NA,NA,250714
44152,2005,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,1,252284,252284
44152,2006,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,1,254862,254862
44152,2007,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,3,260901,260901
44152,2008,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,NA,NA,266877.6667
44152,2009,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,NA,NA,272854.3333
44152,2010,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,6,278831,278831
44152,2011,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,NA,NA,282882
44152,2012,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,NA,NA,286933
44152,2013,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,NA,NA,290984
44152,2014,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,NA,NA,295035
44152,2015,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,NA,NA,299086
44152,2016,48303,Lubbock,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,152,LUBBOCK,48,303,NA,303137,303137
44155,2013,48309,McLennan,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,155,MCLENNAN,48,309,NA,NA,241420
44155,2014,48309,McLennan,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,155,MCLENNAN,48,309,NA,NA,243591.3333
44155,2015,48309,McLennan,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,155,MCLENNAN,48,309,NA,NA,245762.6667
44155,2016,48309,McLennan,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,155,MCLENNAN,48,309,NA,247934,247934
44165,2009,48329,Midland,Texas,3,1,2,RP,0,NA,0.333333333,TX,3,1,FALSE,0.333333333,0,44,165,MIDLAND,48,329,NA,NA,133384
44165,2010,48329,Midland,Texas,3,1,2,RP,0,NA,0.333333333,TX,3,1,FALSE,0.333333333,0,44,165,MIDLAND,48,329,6,136872,136872
44165,2011,48329,Midland,Texas,3,1,2,RP,0,NA,0.333333333,TX,3,1,FALSE,0.333333333,0,44,165,MIDLAND,48,329,NA,NA,141154.1667
44165,2012,48329,Midland,Texas,3,1,2,RP,0,NA,0.333333333,TX,3,1,FALSE,0.333333333,0,44,165,MIDLAND,48,329,NA,NA,145436.3333
44165,2013,48329,Midland,Texas,3,1,2,RP,0,NA,0.333333333,TX,3,1,FALSE,0.333333333,0,44,165,MIDLAND,48,329,NA,NA,149718.5
44165,2014,48329,Midland,Texas,3,1,2,RP,0,NA,0.333333333,TX,3,1,FALSE,0.333333333,0,44,165,MIDLAND,48,329,NA,NA,154000.6667
44170,1985,48339,Montgomery County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,170,MONTGOMERY,48,339,1,160008,160008
44170,1986,48339,Montgomery County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,170,MONTGOMERY,48,339,2,160185,160185
44170,1987,48339,Montgomery County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,170,MONTGOMERY,48,339,NA,NA,169542.5
44170,1988,48339,Montgomery County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,170,MONTGOMERY,48,339,2,178900,178900
44170,1989,48339,Montgomery County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,170,MONTGOMERY,48,339,NA,NA,180550.5
44170,1990,48339,Montgomery County,TX,5,2,3,CW_newspapers,NA,NA,0.4,TX,5,1,FALSE,0.4,0,44,170,MONTGOMERY,48,339,4,182201,182201
44170,1991,48339,Montgomery County,TX,5,1,4,CW_newspapers,NA,NA,0.2,TX,5,1,FALSE,0.2,0,44,170,MONTGOMERY,48,339,NA,NA,187569.25
44170,1992,48339,Montgomery County,TX,5,1,4,CW_newspapers,NA,NA,0.2,TX,5,1,FALSE,0.2,0,44,170,MONTGOMERY,48,339,NA,NA,192937.5
44170,1993,48339,Montgomery County,TX,5,1,4,CW_newspapers,NA,NA,0.2,TX,5,1,FALSE,0.2,0,44,170,MONTGOMERY,48,339,NA,NA,198305.75
44170,1994,48339,Montgomery County,TX,5,1,4,CW_newspapers,NA,NA,0.2,TX,5,1,FALSE,0.2,0,44,170,MONTGOMERY,48,339,2,203674,203674
44170,1995,48339,Montgomery County,TX,5,1,4,CW_newspapers,NA,NA,0.2,TX,5,1,FALSE,0.2,0,44,170,MONTGOMERY,48,339,NA,NA,224759.5
44170,1996,48339,Montgomery County,TX,5,1,4,CW_newspapers,NA,NA,0.2,TX,5,1,FALSE,0.2,0,44,170,MONTGOMERY,48,339,2,245845,245845
44170,1997,48339,Montgomery,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,170,MONTGOMERY,48,339,NA,NA,258816.5
44170,1998,48339,Montgomery,Texas,5,1,4,RP,0,NA,0.2,TX,5,1,FALSE,0.2,0,44,170,MONTGOMERY,48,339,2,271788,271788
44170,1999,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,282778
44170,2000,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,2,293768,293768
44170,2001,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,311108.5
44170,2002,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,3,328449,328449
44170,2003,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,344977
44170,2004,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,361505
44170,2005,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,1,378033,378033
44170,2006,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,1,398290,398290
44170,2007,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,3,412638,412638
44170,2008,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,427007.3333
44170,2009,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,441376.6667
44170,2010,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,6,455746,455746
44170,2011,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,472488.8333
44170,2012,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,489231.6667
44170,2013,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,505974.5
44170,2014,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,522717.3333
44170,2015,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,NA,539460.1667
44170,2016,48339,Montgomery,Texas,5,0,5,RP,0,NA,0,TX,5,1,FALSE,0,0,44,170,MONTGOMERY,48,339,NA,556203,556203
44178,2003,48355,Nueces,Texas,5,3,2,RP,0,NA,0.6,TX,5,1,FALSE,0.6,1,44,178,NUECES,48,355,NA,NA,316365.3333
44178,2004,48355,Nueces,Texas,5,3,2,RP,0,NA,0.6,TX,5,1,FALSE,0.6,1,44,178,NUECES,48,355,NA,NA,318034.6667
44178,2005,48355,Nueces,Texas,5,3,2,RP,0,NA,0.6,TX,5,1,FALSE,0.6,1,44,178,NUECES,48,355,1,319704,319704
44178,2006,48355,Nueces,Texas,5,3,2,RP,0,NA,0.6,TX,5,1,FALSE,0.6,1,44,178,NUECES,48,355,1,321457,321457
